date,year,month,month_name,admin1,governorate,gov_pcode,event_type,events,fatalities
2021-11-01,2021,11,November,West Bank,Hebron,PS0150,demonstrations,23,0
2021-11-01,2021,11,November,West Bank,Tulkarm,PS0110,demonstrations,5,0
2021-11-01,2021,11,November,West Bank,Tubas,PS0105,demonstrations,1,0
2021-12-01,2021,12,December,West Bank,Jenin,PS0101,demonstrations,25,0
2021-12-01,2021,12,December,West Bank,Jericho,PS0135,demonstrations,1,0
2021-12-01,2021,12,December,West Bank,Qalqilya,PS0120,demonstrations,12,0
2021-12-01,2021,12,December,West Bank,Salfit,PS0125,demonstrations,0,0
2021-12-01,2021,12,December,West Bank,Nablus,PS0115,demonstrations,22,0
2021-12-01,2021,12,December,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,15,0
2021-12-01,2021,12,December,West Bank,Bethlehem,PS0145,demonstrations,3,0
2021-12-01,2021,12,December,West Bank,Al Quds,PS0140,demonstrations,7,0
2021-12-01,2021,12,December,West Bank,Hebron,PS0150,demonstrations,11,0
2021-12-01,2021,12,December,West Bank,Tulkarm,PS0110,demonstrations,3,0
2021-12-01,2021,12,December,West Bank,Tubas,PS0105,demonstrations,1,0
2022-01-01,2022,1,January,West Bank,Jenin,PS0101,demonstrations,26,0
2022-01-01,2022,1,January,West Bank,Jericho,PS0135,demonstrations,2,0
2022-01-01,2022,1,January,West Bank,Qalqilya,PS0120,demonstrations,11,0
2022-01-01,2022,1,January,West Bank,Salfit,PS0125,demonstrations,4,0
2022-01-01,2022,1,January,West Bank,Nablus,PS0115,demonstrations,25,0
2022-01-01,2022,1,January,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,29,0
2022-01-01,2022,1,January,West Bank,Bethlehem,PS0145,demonstrations,9,0
2022-01-01,2022,1,January,West Bank,Al Quds,PS0140,demonstrations,15,0
2022-01-01,2022,1,January,West Bank,Hebron,PS0150,demonstrations,15,0
2022-01-01,2022,1,January,West Bank,Tulkarm,PS0110,demonstrations,5,0
2022-01-01,2022,1,January,West Bank,Tubas,PS0105,demonstrations,1,0
2022-02-01,2022,2,February,West Bank,Jenin,PS0101,demonstrations,21,0
2022-02-01,2022,2,February,West Bank,Jericho,PS0135,demonstrations,2,0
2022-02-01,2022,2,February,West Bank,Qalqilya,PS0120,demonstrations,10,0
2022-02-01,2022,2,February,West Bank,Salfit,PS0125,demonstrations,2,0
2022-02-01,2022,2,February,West Bank,Nablus,PS0115,demonstrations,25,0
2022-02-01,2022,2,February,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,12,0
2022-02-01,2022,2,February,West Bank,Bethlehem,PS0145,demonstrations,9,0
2022-02-01,2022,2,February,West Bank,Al Quds,PS0140,demonstrations,26,0
2022-02-01,2022,2,February,West Bank,Hebron,PS0150,demonstrations,9,0
2022-02-01,2022,2,February,West Bank,Tulkarm,PS0110,demonstrations,4,0
2022-02-01,2022,2,February,West Bank,Tubas,PS0105,demonstrations,2,0
2022-03-01,2022,3,March,West Bank,Jenin,PS0101,demonstrations,25,0
2022-03-01,2022,3,March,West Bank,Jericho,PS0135,demonstrations,2,0
2022-03-01,2022,3,March,West Bank,Qalqilya,PS0120,demonstrations,8,0
2022-03-01,2022,3,March,West Bank,Salfit,PS0125,demonstrations,2,0
2022-03-01,2022,3,March,West Bank,Nablus,PS0115,demonstrations,14,0
2022-03-01,2022,3,March,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,6,0
2022-03-01,2022,3,March,West Bank,Bethlehem,PS0145,demonstrations,3,0
2022-03-01,2022,3,March,West Bank,Al Quds,PS0140,demonstrations,13,0
2022-03-01,2022,3,March,West Bank,Hebron,PS0150,demonstrations,12,0
2022-03-01,2022,3,March,West Bank,Tulkarm,PS0110,demonstrations,4,0
2022-03-01,2022,3,March,West Bank,Tubas,PS0105,demonstrations,1,0
2022-04-01,2022,4,April,West Bank,Jenin,PS0101,demonstrations,16,0
2022-04-01,2022,4,April,West Bank,Jericho,PS0135,demonstrations,4,0
2022-04-01,2022,4,April,West Bank,Qalqilya,PS0120,demonstrations,10,0
2022-04-01,2022,4,April,West Bank,Salfit,PS0125,demonstrations,2,0
2022-04-01,2022,4,April,West Bank,Nablus,PS0115,demonstrations,17,0
2022-04-01,2022,4,April,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,19,0
2022-04-01,2022,4,April,West Bank,Bethlehem,PS0145,demonstrations,6,0
2022-04-01,2022,4,April,West Bank,Al Quds,PS0140,demonstrations,15,0
2022-04-01,2022,4,April,West Bank,Hebron,PS0150,demonstrations,15,0
2022-04-01,2022,4,April,West Bank,Tulkarm,PS0110,demonstrations,3,0
2022-04-01,2022,4,April,West Bank,Tubas,PS0105,demonstrations,3,0
2022-05-01,2022,5,May,West Bank,Jenin,PS0101,demonstrations,16,0
2022-05-01,2022,5,May,West Bank,Jericho,PS0135,demonstrations,2,0
2022-05-01,2022,5,May,West Bank,Qalqilya,PS0120,demonstrations,9,0
2022-05-01,2022,5,May,West Bank,Salfit,PS0125,demonstrations,3,0
2022-05-01,2022,5,May,West Bank,Nablus,PS0115,demonstrations,19,0
2022-05-01,2022,5,May,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,10,0
2022-05-01,2022,5,May,West Bank,Bethlehem,PS0145,demonstrations,5,0
2022-05-01,2022,5,May,West Bank,Al Quds,PS0140,demonstrations,7,0
2022-05-01,2022,5,May,West Bank,Hebron,PS0150,demonstrations,18,0
2022-05-01,2022,5,May,West Bank,Tulkarm,PS0110,demonstrations,8,0
2022-05-01,2022,5,May,West Bank,Tubas,PS0105,demonstrations,4,0
2022-06-01,2022,6,June,West Bank,Jenin,PS0101,demonstrations,13,0
2022-06-01,2022,6,June,West Bank,Jericho,PS0135,demonstrations,1,0
2022-06-01,2022,6,June,West Bank,Qalqilya,PS0120,demonstrations,9,0
2022-06-01,2022,6,June,West Bank,Salfit,PS0125,demonstrations,1,0
2022-06-01,2022,6,June,West Bank,Nablus,PS0115,demonstrations,18,0
2022-06-01,2022,6,June,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,8,0
2022-06-01,2022,6,June,West Bank,Bethlehem,PS0145,demonstrations,6,0
2022-06-01,2022,6,June,West Bank,Al Quds,PS0140,demonstrations,8,0
2022-06-01,2022,6,June,West Bank,Hebron,PS0150,demonstrations,14,0
2022-06-01,2022,6,June,West Bank,Tulkarm,PS0110,demonstrations,5,0
2022-06-01,2022,6,June,West Bank,Tubas,PS0105,demonstrations,1,0
2022-07-01,2022,7,July,West Bank,Jenin,PS0101,demonstrations,2,0
2022-07-01,2022,7,July,West Bank,Jericho,PS0135,demonstrations,1,0
2022-07-01,2022,7,July,West Bank,Qalqilya,PS0120,demonstrations,7,0
2022-07-01,2022,7,July,West Bank,Salfit,PS0125,demonstrations,4,0
2022-07-01,2022,7,July,West Bank,Nablus,PS0115,demonstrations,17,0
2022-07-01,2022,7,July,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,14,0
2022-07-01,2022,7,July,West Bank,Bethlehem,PS0145,demonstrations,3,0
2022-07-01,2022,7,July,West Bank,Al Quds,PS0140,demonstrations,8,0
2022-07-01,2022,7,July,West Bank,Hebron,PS0150,demonstrations,10,0
2022-07-01,2022,7,July,West Bank,Tulkarm,PS0110,demonstrations,2,0
2022-07-01,2022,7,July,West Bank,Tubas,PS0105,demonstrations,0,0
2022-08-01,2022,8,August,West Bank,Jenin,PS0101,demonstrations,11,0
2022-08-01,2022,8,August,West Bank,Jericho,PS0135,demonstrations,7,0
2022-08-01,2022,8,August,West Bank,Qalqilya,PS0120,demonstrations,10,0
2022-08-01,2022,8,August,West Bank,Salfit,PS0125,demonstrations,5,0
2022-08-01,2022,8,August,West Bank,Nablus,PS0115,demonstrations,23,0
2022-08-01,2022,8,August,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,19,0
2022-08-01,2022,8,August,West Bank,Bethlehem,PS0145,demonstrations,17,0
2022-08-01,2022,8,August,West Bank,Al Quds,PS0140,demonstrations,15,0
2022-08-01,2022,8,August,West Bank,Hebron,PS0150,demonstrations,25,0
2022-08-01,2022,8,August,West Bank,Tulkarm,PS0110,demonstrations,13,0
2022-08-01,2022,8,August,West Bank,Tubas,PS0105,demonstrations,7,0
2022-09-01,2022,9,September,West Bank,Jenin,PS0101,demonstrations,9,0
2022-09-01,2022,9,September,West Bank,Jericho,PS0135,demonstrations,3,0
2022-09-01,2022,9,September,West Bank,Qalqilya,PS0120,demonstrations,8,0
2022-09-01,2022,9,September,West Bank,Salfit,PS0125,demonstrations,2,0
2022-09-01,2022,9,September,West Bank,Nablus,PS0115,demonstrations,25,0
2022-09-01,2022,9,September,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,28,0
2022-09-01,2022,9,September,West Bank,Bethlehem,PS0145,demonstrations,8,0
2022-09-01,2022,9,September,West Bank,Al Quds,PS0140,demonstrations,19,0
2022-09-01,2022,9,September,West Bank,Hebron,PS0150,demonstrations,21,0
2022-09-01,2022,9,September,West Bank,Tulkarm,PS0110,demonstrations,7,0
2022-09-01,2022,9,September,West Bank,Tubas,PS0105,demonstrations,6,0
2022-10-01,2022,10,October,West Bank,Jenin,PS0101,demonstrations,11,0
2022-10-01,2022,10,October,West Bank,Jericho,PS0135,demonstrations,7,0
2022-10-01,2022,10,October,West Bank,Qalqilya,PS0120,demonstrations,12,0
2022-10-01,2022,10,October,West Bank,Salfit,PS0125,demonstrations,6,0
2022-10-01,2022,10,October,West Bank,Nablus,PS0115,demonstrations,36,0
2022-10-01,2022,10,October,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,61,0
2022-10-01,2022,10,October,West Bank,Bethlehem,PS0145,demonstrations,23,0
2022-10-01,2022,10,October,West Bank,Al Quds,PS0140,demonstrations,53,0
2022-10-01,2022,10,October,West Bank,Hebron,PS0150,demonstrations,47,0
2022-10-01,2022,10,October,West Bank,Tulkarm,PS0110,demonstrations,10,0
2022-10-01,2022,10,October,West Bank,Tubas,PS0105,demonstrations,3,0
2022-11-01,2022,11,November,West Bank,Jenin,PS0101,demonstrations,7,0
2022-11-01,2022,11,November,West Bank,Jericho,PS0135,demonstrations,3,0
2022-11-01,2022,11,November,West Bank,Qalqilya,PS0120,demonstrations,5,0
2022-11-01,2022,11,November,West Bank,Salfit,PS0125,demonstrations,6,0
2022-11-01,2022,11,November,West Bank,Nablus,PS0115,demonstrations,17,0
2022-11-01,2022,11,November,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,14,0
2022-11-01,2022,11,November,West Bank,Bethlehem,PS0145,demonstrations,4,0
2022-11-01,2022,11,November,West Bank,Al Quds,PS0140,demonstrations,7,0
2022-11-01,2022,11,November,West Bank,Hebron,PS0150,demonstrations,10,0
2022-11-01,2022,11,November,West Bank,Tulkarm,PS0110,demonstrations,3,0
2022-11-01,2022,11,November,West Bank,Tubas,PS0105,demonstrations,1,0
2022-12-01,2022,12,December,West Bank,Jenin,PS0101,demonstrations,4,0
2022-12-01,2022,12,December,West Bank,Jericho,PS0135,demonstrations,0,0
2022-12-01,2022,12,December,West Bank,Qalqilya,PS0120,demonstrations,8,0
2022-12-01,2022,12,December,West Bank,Salfit,PS0125,demonstrations,0,0
2022-12-01,2022,12,December,West Bank,Nablus,PS0115,demonstrations,13,0
2022-12-01,2022,12,December,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,32,0
2022-12-01,2022,12,December,West Bank,Bethlehem,PS0145,demonstrations,5,0
2022-12-01,2022,12,December,West Bank,Al Quds,PS0140,demonstrations,9,0
2022-12-01,2022,12,December,West Bank,Hebron,PS0150,demonstrations,12,0
2022-12-01,2022,12,December,West Bank,Tulkarm,PS0110,demonstrations,5,0
2022-12-01,2022,12,December,West Bank,Tubas,PS0105,demonstrations,1,0
2023-01-01,2023,1,January,West Bank,Jenin,PS0101,demonstrations,11,0
2023-01-01,2023,1,January,West Bank,Jericho,PS0135,demonstrations,2,0
2023-01-01,2023,1,January,West Bank,Qalqilya,PS0120,demonstrations,10,0
2023-01-01,2023,1,January,West Bank,Salfit,PS0125,demonstrations,2,0
2023-01-01,2023,1,January,West Bank,Nablus,PS0115,demonstrations,22,0
2023-01-01,2023,1,January,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,26,0
2023-01-01,2023,1,January,West Bank,Bethlehem,PS0145,demonstrations,5,0
2023-01-01,2023,1,January,West Bank,Al Quds,PS0140,demonstrations,30,0
2023-01-01,2023,1,January,West Bank,Hebron,PS0150,demonstrations,17,0
2023-01-01,2023,1,January,West Bank,Tulkarm,PS0110,demonstrations,3,0
2023-01-01,2023,1,January,West Bank,Tubas,PS0105,demonstrations,1,0
2023-02-01,2023,2,February,West Bank,Jenin,PS0101,demonstrations,9,0
2023-02-01,2023,2,February,West Bank,Jericho,PS0135,demonstrations,3,0
2023-02-01,2023,2,February,West Bank,Qalqilya,PS0120,demonstrations,8,0
2023-02-01,2023,2,February,West Bank,Salfit,PS0125,demonstrations,0,0
2023-02-01,2023,2,February,West Bank,Nablus,PS0115,demonstrations,18,0
2023-02-01,2023,2,February,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,19,0
2023-02-01,2023,2,February,West Bank,Bethlehem,PS0145,demonstrations,14,0
2023-02-01,2023,2,February,West Bank,Al Quds,PS0140,demonstrations,16,0
2023-02-01,2023,2,February,West Bank,Hebron,PS0150,demonstrations,18,0
2023-02-01,2023,2,February,West Bank,Tulkarm,PS0110,demonstrations,7,0
2023-02-01,2023,2,February,West Bank,Tubas,PS0105,demonstrations,4,0
2023-03-01,2023,3,March,West Bank,Jenin,PS0101,demonstrations,8,0
2023-03-01,2023,3,March,West Bank,Jericho,PS0135,demonstrations,3,0
2023-03-01,2023,3,March,West Bank,Qalqilya,PS0120,demonstrations,12,0
2023-03-01,2023,3,March,West Bank,Salfit,PS0125,demonstrations,3,0
2023-03-01,2023,3,March,West Bank,Nablus,PS0115,demonstrations,26,0
2023-03-01,2023,3,March,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,17,0
2023-03-01,2023,3,March,West Bank,Bethlehem,PS0145,demonstrations,10,0
2023-03-01,2023,3,March,West Bank,Al Quds,PS0140,demonstrations,10,0
2023-03-01,2023,3,March,West Bank,Hebron,PS0150,demonstrations,18,0
2023-03-01,2023,3,March,West Bank,Tulkarm,PS0110,demonstrations,11,0
2023-03-01,2023,3,March,West Bank,Tubas,PS0105,demonstrations,2,0
2023-04-01,2023,4,April,West Bank,Jenin,PS0101,demonstrations,10,0
2023-04-01,2023,4,April,West Bank,Jericho,PS0135,demonstrations,2,0
2023-04-01,2023,4,April,West Bank,Qalqilya,PS0120,demonstrations,6,0
2023-04-01,2023,4,April,West Bank,Salfit,PS0125,demonstrations,0,0
2023-04-01,2023,4,April,West Bank,Nablus,PS0115,demonstrations,15,0
2023-04-01,2023,4,April,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,10,0
2023-04-01,2023,4,April,West Bank,Bethlehem,PS0145,demonstrations,7,0
2023-04-01,2023,4,April,West Bank,Al Quds,PS0140,demonstrations,16,0
2023-04-01,2023,4,April,West Bank,Hebron,PS0150,demonstrations,9,0
2023-04-01,2023,4,April,West Bank,Tulkarm,PS0110,demonstrations,6,0
2023-04-01,2023,4,April,West Bank,Tubas,PS0105,demonstrations,3,0
2023-05-01,2023,5,May,West Bank,Jenin,PS0101,demonstrations,13,0
2023-05-01,2023,5,May,West Bank,Jericho,PS0135,demonstrations,2,0
2023-05-01,2023,5,May,West Bank,Qalqilya,PS0120,demonstrations,8,0
2023-05-01,2023,5,May,West Bank,Salfit,PS0125,demonstrations,0,0
2023-05-01,2023,5,May,West Bank,Nablus,PS0115,demonstrations,16,0
2023-05-01,2023,5,May,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,19,0
2023-05-01,2023,5,May,West Bank,Bethlehem,PS0145,demonstrations,4,0
2023-05-01,2023,5,May,West Bank,Al Quds,PS0140,demonstrations,8,0
2023-05-01,2023,5,May,West Bank,Hebron,PS0150,demonstrations,23,0
2023-05-01,2023,5,May,West Bank,Tulkarm,PS0110,demonstrations,7,0
2023-05-01,2023,5,May,West Bank,Tubas,PS0105,demonstrations,3,0
2023-06-01,2023,6,June,West Bank,Jenin,PS0101,demonstrations,4,0
2023-06-01,2023,6,June,West Bank,Jericho,PS0135,demonstrations,1,0
2023-06-01,2023,6,June,West Bank,Qalqilya,PS0120,demonstrations,7,0
2023-06-01,2023,6,June,West Bank,Salfit,PS0125,demonstrations,5,0
2023-06-01,2023,6,June,West Bank,Nablus,PS0115,demonstrations,14,0
2023-06-01,2023,6,June,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,18,0
2023-06-01,2023,6,June,West Bank,Bethlehem,PS0145,demonstrations,4,0
2023-06-01,2023,6,June,West Bank,Al Quds,PS0140,demonstrations,8,0
2023-06-01,2023,6,June,West Bank,Hebron,PS0150,demonstrations,4,0
2023-06-01,2023,6,June,West Bank,Tulkarm,PS0110,demonstrations,4,0
2023-06-01,2023,6,June,West Bank,Tubas,PS0105,demonstrations,1,0
2023-07-01,2023,7,July,West Bank,Jenin,PS0101,demonstrations,7,0
2023-07-01,2023,7,July,West Bank,Jericho,PS0135,demonstrations,3,0
2023-07-01,2023,7,July,West Bank,Qalqilya,PS0120,demonstrations,11,0
2023-07-01,2023,7,July,West Bank,Salfit,PS0125,demonstrations,6,0
2023-07-01,2023,7,July,West Bank,Nablus,PS0115,demonstrations,11,0
2023-07-01,2023,7,July,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,32,0
2023-07-01,2023,7,July,West Bank,Bethlehem,PS0145,demonstrations,11,0
2023-07-01,2023,7,July,West Bank,Al Quds,PS0140,demonstrations,30,0
2023-07-01,2023,7,July,West Bank,Hebron,PS0150,demonstrations,18,0
2023-07-01,2023,7,July,West Bank,Tulkarm,PS0110,demonstrations,5,0
2023-07-01,2023,7,July,West Bank,Tubas,PS0105,demonstrations,2,0
2023-08-01,2023,8,August,West Bank,Jenin,PS0101,demonstrations,6,0
2023-08-01,2023,8,August,West Bank,Jericho,PS0135,demonstrations,1,0
2023-08-01,2023,8,August,West Bank,Qalqilya,PS0120,demonstrations,7,0
2023-08-01,2023,8,August,West Bank,Salfit,PS0125,demonstrations,2,0
2023-08-01,2023,8,August,West Bank,Nablus,PS0115,demonstrations,10,0
2023-08-01,2023,8,August,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,13,0
2023-08-01,2023,8,August,West Bank,Bethlehem,PS0145,demonstrations,6,0
2023-08-01,2023,8,August,West Bank,Al Quds,PS0140,demonstrations,2,0
2023-08-01,2023,8,August,West Bank,Hebron,PS0150,demonstrations,18,0
2023-08-01,2023,8,August,West Bank,Tulkarm,PS0110,demonstrations,6,0
2023-08-01,2023,8,August,West Bank,Tubas,PS0105,demonstrations,4,0
2023-09-01,2023,9,September,West Bank,Jenin,PS0101,demonstrations,5,0
2023-09-01,2023,9,September,West Bank,Jericho,PS0135,demonstrations,0,0
2023-09-01,2023,9,September,West Bank,Qalqilya,PS0120,demonstrations,10,0
2023-09-01,2023,9,September,West Bank,Salfit,PS0125,demonstrations,5,0
2023-09-01,2023,9,September,West Bank,Nablus,PS0115,demonstrations,14,0
2023-09-01,2023,9,September,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,10,0
2023-09-01,2023,9,September,West Bank,Bethlehem,PS0145,demonstrations,3,0
2023-09-01,2023,9,September,West Bank,Al Quds,PS0140,demonstrations,5,0
2023-09-01,2023,9,September,West Bank,Hebron,PS0150,demonstrations,11,0
2023-09-01,2023,9,September,West Bank,Tulkarm,PS0110,demonstrations,4,0
2023-09-01,2023,9,September,West Bank,Tubas,PS0105,demonstrations,2,0
2023-10-01,2023,10,October,West Bank,Jenin,PS0101,demonstrations,48,0
2023-10-01,2023,10,October,West Bank,Jericho,PS0135,demonstrations,6,0
2023-10-01,2023,10,October,West Bank,Qalqilya,PS0120,demonstrations,27,0
2023-10-01,2023,10,October,West Bank,Salfit,PS0125,demonstrations,11,0
2023-10-01,2023,10,October,West Bank,Nablus,PS0115,demonstrations,34,0
2023-10-01,2023,10,October,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,62,0
2023-10-01,2023,10,October,West Bank,Bethlehem,PS0145,demonstrations,41,0
2023-10-01,2023,10,October,West Bank,Al Quds,PS0140,demonstrations,57,0
2023-10-01,2023,10,October,West Bank,Hebron,PS0150,demonstrations,68,0
2023-10-01,2023,10,October,West Bank,Tulkarm,PS0110,demonstrations,23,0
2023-10-01,2023,10,October,West Bank,Tubas,PS0105,demonstrations,14,0
2023-11-01,2023,11,November,West Bank,Jenin,PS0101,demonstrations,4,0
2023-11-01,2023,11,November,West Bank,Jericho,PS0135,demonstrations,1,0
2023-11-01,2023,11,November,West Bank,Qalqilya,PS0120,demonstrations,13,0
2023-11-01,2023,11,November,West Bank,Salfit,PS0125,demonstrations,1,0
2023-11-01,2023,11,November,West Bank,Nablus,PS0115,demonstrations,22,0
2023-11-01,2023,11,November,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,26,0
2023-11-01,2023,11,November,West Bank,Bethlehem,PS0145,demonstrations,6,0
2023-11-01,2023,11,November,West Bank,Al Quds,PS0140,demonstrations,8,0
2023-11-01,2023,11,November,West Bank,Hebron,PS0150,demonstrations,24,0
2023-11-01,2023,11,November,West Bank,Tulkarm,PS0110,demonstrations,8,0
2023-11-01,2023,11,November,West Bank,Tubas,PS0105,demonstrations,3,0
2023-12-01,2023,12,December,West Bank,Jenin,PS0101,demonstrations,6,0
2023-12-01,2023,12,December,West Bank,Jericho,PS0135,demonstrations,0,0
2023-12-01,2023,12,December,West Bank,Qalqilya,PS0120,demonstrations,4,0
2023-12-01,2023,12,December,West Bank,Salfit,PS0125,demonstrations,1,0
2023-12-01,2023,12,December,West Bank,Nablus,PS0115,demonstrations,10,0
2023-12-01,2023,12,December,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,13,0
2023-12-01,2023,12,December,West Bank,Bethlehem,PS0145,demonstrations,4,0
2023-12-01,2023,12,December,West Bank,Al Quds,PS0140,demonstrations,1,0
2023-12-01,2023,12,December,West Bank,Hebron,PS0150,demonstrations,6,0
2023-12-01,2023,12,December,West Bank,Tulkarm,PS0110,demonstrations,4,0
2023-12-01,2023,12,December,West Bank,Tubas,PS0105,demonstrations,1,0
2024-01-01,2024,1,January,West Bank,Jenin,PS0101,demonstrations,6,0
2024-01-01,2024,1,January,West Bank,Jericho,PS0135,demonstrations,0,0
2024-01-01,2024,1,January,West Bank,Qalqilya,PS0120,demonstrations,1,0
2024-01-01,2024,1,January,West Bank,Salfit,PS0125,demonstrations,0,0
2024-01-01,2024,1,January,West Bank,Nablus,PS0115,demonstrations,4,0
2024-01-01,2024,1,January,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,15,0
2024-01-01,2024,1,January,West Bank,Bethlehem,PS0145,demonstrations,0,0
2024-01-01,2024,1,January,West Bank,Al Quds,PS0140,demonstrations,1,0
2024-01-01,2024,1,January,West Bank,Hebron,PS0150,demonstrations,6,0
2024-01-01,2024,1,January,West Bank,Tulkarm,PS0110,demonstrations,2,0
2024-01-01,2024,1,January,West Bank,Tubas,PS0105,demonstrations,3,0
2024-02-01,2024,2,February,West Bank,Jenin,PS0101,demonstrations,6,0
2024-02-01,2024,2,February,West Bank,Jericho,PS0135,demonstrations,2,0
2024-02-01,2024,2,February,West Bank,Qalqilya,PS0120,demonstrations,2,0
